incident_id,incident_time,incident_start,incident_end,response_time_seconds,lat,lng,station_id,station_name,call_type,alarm_level,priority_code,dispatch_zone,locality,distance_km_est,route_distance_meters,route_duration_seconds,modeled_current_response_seconds
CAD-F-202510-0120,2025-10-23T21:14:57,2025-10-23T21:15:32,2025-10-23T21:21:44,372,18.502039,73.906704,FS-203,Hadapsar Station,Electrical Fire,3,3,Z-3,Chinchwad,5.199,5199.3,343.83,372
CAD-F-202508-0121,2025-08-17T08:27:36,2025-08-17T08:28:42,2025-08-17T08:35:28,406,18.646193,73.860683,FS-208,Bhosari Station,Structure Fire,1,2,Z-4,Nigdi,3.614,3614.25,345.83,406
CAD-F-202504-0122,2025-04-17T07:51:21,2025-04-17T07:52:49,2025-04-17T08:04:23,694,18.581081,73.904045,FS-205,Kharadi Station,Residential Alarm,2,3,Z-2,Shivajinagar,7.203,7203.43,541.84,694
CAD-F-202502-0123,2025-02-12T23:23:17,2025-02-12T23:24:44,2025-02-12T23:29:07,263,18.527062,73.830249,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-1,Kothrud,2.251,2250.66,220.92,263
CAD-F-202512-0124,2025-12-09T19:08:14,2025-12-09T19:09:23,2025-12-09T19:21:30,727,18.645706,73.88385,FS-208,Bhosari Station,Industrial Incident,1,1,Z-5,Baner,6.951,6951.27,559.24,727
CAD-F-202507-0125,2025-07-04T14:33:17,2025-07-04T14:35:03,2025-07-04T14:41:59,416,18.630065,73.871359,FS-208,Bhosari Station,Commercial Fire,3,4,Z-5,Nigdi,4.195,4195.3,334.35,416
CAD-F-202502-0126,2025-02-13T09:58:17,2025-02-13T09:59:35,2025-02-13T10:06:16,401,18.531584,73.936869,FS-205,Kharadi Station,Residential Alarm,1,3,Z-3,Kharadi,3.173,3172.62,255.4,401
CAD-F-202511-0127,2025-11-27T12:49:23,2025-11-27T12:49:55,2025-11-27T13:00:03,608,18.566014,73.88246,FS-201,Shivajinagar Station,Commercial Fire,2,2,Z-2,Hadapsar,8.617,8617.07,522.91,608
CAD-F-202512-0128,2025-12-01T07:05:18,2025-12-01T07:06:55,2025-12-01T07:23:08,973,18.619041,73.879896,FS-208,Bhosari Station,Structure Fire,1,1,Z-5,Wagholi,6.984,6984.07,778.48,973
CAD-F-202505-0129,2025-05-04T19:39:20,2025-05-04T19:40:39,2025-05-04T19:48:10,451,18.495283,73.92058,FS-203,Hadapsar Station,Structure Fire,2,3,Z-3,Kothrud,4.133,4133.37,287.73,451
CAD-F-202506-0130,2025-06-04T18:23:35,2025-06-04T18:25:00,2025-06-04T18:33:18,498,18.486283,73.958161,FS-203,Hadapsar Station,Commercial Fire,1,3,Z-3,Baner,2.85,2850.06,314.79,498
CAD-F-202508-0131,2025-08-17T18:12:57,2025-08-17T18:14:15,2025-08-17T18:30:20,965,18.453608,73.876963,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-3,Kothrud,10.972,10971.78,722.63,965
CAD-F-202511-0132,2025-11-08T17:08:10,2025-11-08T17:09:27,2025-11-08T17:28:18,1131,18.620681,73.901104,FS-204,Wagholi Station,Residential Alarm,2,4,Z-5,Kharadi,12.814,12814.04,836.11,1131
CAD-F-202506-0133,2025-06-22T09:39:15,2025-06-22T09:39:48,2025-06-22T10:03:21,1413,18.588646,73.84951,FS-201,Shivajinagar Station,Vehicle Fire,1,3,Z-5,Bhosari,8.054,8053.85,1106.11,1413
CAD-F-202512-0134,2025-12-06T13:36:37,2025-12-06T13:37:55,2025-12-06T13:47:33,578,18.635765,73.793274,FS-207,Nigdi Station,Residential Alarm,2,3,Z-4,Baner,5.423,5423.21,474.52,578
CAD-F-202502-0135,2025-02-18T09:31:27,2025-02-18T09:33:07,2025-02-18T09:36:46,219,18.502973,73.933789,FS-203,Hadapsar Station,Commercial Fire,1,1,Z-3,Wagholi,1.304,1304.23,115.07,219
CAD-F-202510-0136,2025-10-12T20:10:05,2025-10-12T20:10:58,2025-10-12T20:17:39,401,18.545676,73.923769,FS-205,Kharadi Station,Residential Alarm,3,1,Z-2,Kharadi,3.152,3152.21,280.87,401
CAD-F-202504-0137,2025-04-20T08:40:53,2025-04-20T08:42:15,2025-04-20T08:57:38,923,18.59121,73.885528,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-2,Shivajinagar,10.088,10087.75,709.31,923
CAD-F-202505-0138,2025-05-06T03:21:31,2025-05-06T03:21:58,2025-05-06T03:25:34,216,18.517989,73.840819,FS-201,Shivajinagar Station,Structure Fire,1,1,Z-1,Hadapsar,2.844,2844.29,217.94,216
CAD-F-202510-0139,2025-10-02T06:06:27,2025-10-02T06:07:25,2025-10-02T06:19:34,729,18.602729,73.814359,FS-208,Bhosari Station,Structure Fire,2,3,Z-5,Nigdi,7.685,7685.34,539.58,729
CAD-F-202506-0140,2025-06-11T11:02:03,2025-06-11T11:03:09,2025-06-11T11:10:58,469,18.65222,73.820781,FS-208,Bhosari Station,Rescue Assist,1,3,Z-4,Hadapsar,4.979,4978.96,437.43,469
CAD-F-202507-0141,2025-07-13T22:29:57,2025-07-13T22:31:55,2025-07-13T22:39:08,433,18.529545,73.886581,FS-201,Shivajinagar Station,Residential Alarm,1,1,Z-2,Hadapsar,5.011,5011.38,369.06,433
CAD-F-202510-0142,2025-10-19T16:51:34,2025-10-19T16:52:19,2025-10-19T16:57:51,332,18.564364,73.952245,FS-204,Wagholi Station,Residential Alarm,1,3,Z-2,Hadapsar,4.216,4215.97,248.13,332
CAD-F-202510-0143,2025-10-10T12:19:58,2025-10-10T12:20:49,2025-10-10T12:33:33,764,18.580846,73.873882,FS-201,Shivajinagar Station,Residential Alarm,1,2,Z-5,Wagholi,9.028,9028.37,657.86,764
CAD-F-202507-0144,2025-07-14T07:05:30,2025-07-14T07:06:33,2025-07-14T07:15:46,553,18.56749,73.914075,FS-205,Kharadi Station,Residential Alarm,1,2,Z-2,Bhosari,4.516,4516.01,369.79,553
CAD-F-202512-0145,2025-12-21T16:55:06,2025-12-21T16:57:05,2025-12-21T17:03:09,364,18.64169,73.781935,FS-207,Nigdi Station,Structure Fire,3,2,Z-4,Nigdi,3.077,3076.89,317.81,364
CAD-F-202508-0146,2025-08-14T17:02:54,2025-08-14T17:04:40,2025-08-14T17:21:22,1002,18.604528,73.878561,FS-208,Bhosari Station,Structure Fire,2,3,Z-5,Wagholi,7.49,7490.2,781.09,1002
CAD-F-202507-0147,2025-07-27T10:47:52,2025-07-27T10:48:20,2025-07-27T10:53:03,283,18.515917,73.926451,FS-203,Hadapsar Station,Residential Alarm,1,2,Z-3,Pimpri,4.027,4026.5,224.28,283
CAD-F-202503-0148,2025-03-20T22:32:04,2025-03-20T22:32:51,2025-03-20T22:39:32,401,18.544109,73.863899,FS-201,Shivajinagar Station,Electrical Fire,1,2,Z-2,Chinchwad,3.135,3135.0,321.6,401
CAD-F-202507-0149,2025-07-04T15:28:38,2025-07-04T15:30:21,2025-07-04T15:41:40,679,18.575312,73.892742,FS-201,Shivajinagar Station,Commercial Fire,1,2,Z-5,Chinchwad,10.291,10290.61,605.53,679
CAD-F-202503-0150,2025-03-22T09:50:42,2025-03-22T09:51:12,2025-03-22T09:58:34,442,18.5284,73.93431,FS-205,Kharadi Station,Industrial Incident,1,2,Z-2,Hadapsar,3.402,3401.75,282.98,442
CAD-F-202508-0151,2025-08-17T11:40:47,2025-08-17T11:42:33,2025-08-17T11:49:05,392,18.523808,73.906748,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Nigdi,5.931,5930.68,345.57,392
CAD-F-202506-0152,2025-06-29T05:20:30,2025-06-29T05:21:21,2025-06-29T05:26:28,307,18.549524,73.932809,FS-205,Kharadi Station,Residential Alarm,2,4,Z-2,Chinchwad,0.987,987.36,236.96,307
CAD-F-202511-0153,2025-11-19T12:38:08,2025-11-19T12:40:00,2025-11-19T12:45:28,328,18.544158,73.922058,FS-205,Kharadi Station,Structure Fire,1,4,Z-1,Kharadi,3.789,3788.99,294.21,328
CAD-F-202507-0154,2025-07-18T20:18:23,2025-07-18T20:19:15,2025-07-18T20:26:19,424,18.623537,73.860425,FS-208,Bhosari Station,Industrial Incident,2,1,Z-5,Shivajinagar,2.914,2913.94,264.47,424
CAD-F-202509-0155,2025-09-21T21:32:52,2025-09-21T21:33:58,2025-09-21T21:45:02,664,18.569259,73.868188,FS-201,Shivajinagar Station,Residential Alarm,1,1,Z-1,Wagholi,8.462,8461.85,613.34,664
CAD-F-202507-0156,2025-07-07T22:17:11,2025-07-07T22:18:38,2025-07-07T22:27:19,521,18.63424,73.868888,FS-208,Bhosari Station,Industrial Incident,2,3,Z-5,Shivajinagar,4.629,4628.84,472.01,521
CAD-F-202508-0157,2025-08-17T19:07:18,2025-08-17T19:07:54,2025-08-17T19:13:42,348,18.625097,73.839473,FS-208,Bhosari Station,Vehicle Fire,2,4,Z-5,Wagholi,1.748,1747.89,251.82,348
CAD-F-202511-0158,2025-11-11T10:23:11,2025-11-11T10:24:28,2025-11-11T10:34:33,605,18.586659,73.794381,FS-206,Baner Station,Structure Fire,1,3,Z-4,Hadapsar,5.749,5749.33,528.85,605
CAD-F-202502-0159,2025-02-01T07:02:51,2025-02-01T07:04:03,2025-02-01T07:11:33,450,18.486562,73.960457,FS-203,Hadapsar Station,Rescue Assist,1,2,Z-3,Baner,2.982,2982.25,339.78,450
CAD-F-202507-0160,2025-07-25T07:02:55,2025-07-25T07:04:34,2025-07-25T07:19:23,889,18.588804,73.906381,FS-204,Wagholi Station,Structure Fire,1,4,Z-5,Shivajinagar,9.868,9867.66,672.18,889
CAD-F-202507-0161,2025-07-05T16:48:39,2025-07-05T16:50:38,2025-07-05T16:53:08,150,18.499824,73.937317,FS-203,Hadapsar Station,Rescue Assist,1,1,Z-3,Pimpri,0.791,790.68,72.14,150
CAD-F-202511-0162,2025-11-07T18:22:07,2025-11-07T18:23:35,2025-11-07T18:30:29,414,18.57191,73.938307,FS-205,Kharadi Station,Structure Fire,1,3,Z-2,Wagholi,3.747,3747.0,288.58,414
CAD-F-202510-0163,2025-10-08T07:43:42,2025-10-08T07:44:45,2025-10-08T07:52:56,491,18.660489,73.824108,FS-208,Bhosari Station,Structure Fire,1,2,Z-4,Chinchwad,5.702,5701.87,390.3,491
CAD-F-202504-0164,2025-04-12T13:59:30,2025-04-12T14:00:33,2025-04-12T14:08:00,447,18.498331,73.91444,FS-203,Hadapsar Station,Residential Alarm,1,2,Z-3,Kharadi,4.591,4591.05,404.62,447
CAD-F-202508-0165,2025-08-07T13:58:29,2025-08-07T13:59:33,2025-08-07T14:05:34,361,18.549119,73.921961,FS-205,Kharadi Station,Residential Alarm,1,3,Z-2,Pimpri,3.096,3096.09,304.48,361
CAD-F-202506-0166,2025-06-16T20:38:46,2025-06-16T20:40:28,2025-06-16T20:45:39,311,18.636095,73.837212,FS-208,Bhosari Station,Residential Alarm,1,3,Z-4,Nigdi,1.674,1673.93,232.13,311
CAD-F-202508-0167,2025-08-18T14:48:02,2025-08-18T14:48:57,2025-08-18T15:02:19,802,18.599925,73.889033,FS-204,Wagholi Station,Residential Alarm,1,3,Z-5,Bhosari,10.754,10754.11,732.97,802
CAD-F-202502-0168,2025-02-11T20:44:43,2025-02-11T20:45:23,2025-02-11T20:52:44,441,18.553501,73.856678,FS-201,Shivajinagar Station,Structure Fire,3,1,Z-1,Baner,3.203,3202.53,313.47,441
CAD-F-202503-0169,2025-03-11T18:52:10,2025-03-11T18:53:06,2025-03-11T18:58:50,344,18.561,73.92852,FS-205,Kharadi Station,Structure Fire,1,2,Z-2,Bhosari,1.751,1750.57,180.92,344
CAD-F-202505-0170,2025-05-20T15:07:49,2025-05-20T15:08:16,2025-05-20T15:13:40,324,18.534575,73.842209,FS-201,Shivajinagar Station,Structure Fire,1,3,Z-1,Bhosari,2.116,2115.66,237.51,324
CAD-F-202506-0171,2025-06-10T08:49:20,2025-06-10T08:49:55,2025-06-10T08:53:55,240,18.65824,73.773645,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Hadapsar,1.12,1119.65,143.88,240
CAD-F-202503-0172,2025-03-08T06:16:00,2025-03-08T06:16:33,2025-03-08T06:25:36,543,18.551137,73.96294,FS-204,Wagholi Station,Residential Alarm,1,2,Z-2,Kharadi,5.248,5248.47,403.69,543
CAD-F-202508-0173,2025-08-18T20:38:37,2025-08-18T20:40:15,2025-08-18T20:46:52,397,18.629702,73.833489,FS-208,Bhosari Station,Commercial Fire,2,4,Z-4,Chinchwad,2.794,2794.07,274.85,397
CAD-F-202509-0174,2025-09-17T13:00:28,2025-09-17T13:02:01,2025-09-17T13:11:14,553,18.665578,73.830764,FS-208,Bhosari Station,Residential Alarm,1,2,Z-4,Kharadi,6.365,6364.98,467.3,553
CAD-F-202503-0175,2025-03-13T19:47:46,2025-03-13T19:49:17,2025-03-13T19:57:28,491,18.657175,73.854974,FS-208,Bhosari Station,Industrial Incident,2,2,Z-5,Chinchwad,4.575,4574.91,412.76,491
CAD-F-202508-0176,2025-08-18T10:56:59,2025-08-18T10:58:07,2025-08-18T11:01:34,207,18.549901,73.947732,FS-205,Kharadi Station,Structure Fire,1,1,Z-2,Wagholi,2.0,1999.67,201.96,207
CAD-F-202501-0177,2025-01-22T17:50:40,2025-01-22T17:52:13,2025-01-22T17:56:35,262,18.519366,73.848229,FS-201,Shivajinagar Station,Structure Fire,2,2,Z-1,Kothrud,2.456,2456.17,179.5,262
CAD-F-202512-0178,2025-12-31T08:48:57,2025-12-31T08:49:37,2025-12-31T08:55:34,357,18.619798,73.858402,FS-208,Bhosari Station,Rescue Assist,1,2,Z-5,Baner,2.979,2978.69,264.48,357
CAD-F-202508-0179,2025-08-11T11:46:44,2025-08-11T11:48:34,2025-08-11T11:54:08,334,18.500503,73.919722,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Pimpri,4.5,4500.14,268.13,334
CAD-F-202511-0180,2025-11-24T19:31:46,2025-11-24T19:32:58,2025-11-24T19:52:35,1177,18.623915,73.906551,FS-204,Wagholi Station,Residential Alarm,2,2,Z-5,Shivajinagar,13.651,13650.62,911.11,1177
CAD-F-202506-0181,2025-06-08T20:28:31,2025-06-08T20:30:25,2025-06-08T20:41:47,682,18.5323,73.904067,FS-205,Kharadi Station,Commercial Fire,3,2,Z-2,Nigdi,5.932,5932.27,502.35,682
CAD-F-202512-0182,2025-12-29T18:43:58,2025-12-29T18:44:37,2025-12-29T18:53:49,552,18.556772,73.952866,FS-205,Kharadi Station,Residential Alarm,1,1,Z-2,Shivajinagar,3.165,3164.82,356.08,552
CAD-F-202503-0183,2025-03-19T19:54:38,2025-03-19T19:55:50,2025-03-19T20:03:32,462,18.510162,73.929686,FS-203,Hadapsar Station,Structure Fire,1,1,Z-3,Baner,4.002,4002.49,294.26,462
CAD-F-202505-0184,2025-05-28T11:50:15,2025-05-28T11:51:46,2025-05-28T12:07:21,935,18.627643,73.947942,FS-204,Wagholi Station,Structure Fire,1,3,Z-5,Shivajinagar,12.383,12383.2,872.07,935
CAD-F-202504-0185,2025-04-01T08:50:31,2025-04-01T08:51:43,2025-04-01T08:56:13,270,18.555848,73.942169,FS-205,Kharadi Station,Industrial Incident,1,3,Z-2,Shivajinagar,1.856,1856.48,160.14,270
CAD-F-202502-0186,2025-02-28T18:56:58,2025-02-28T18:58:05,2025-02-28T19:07:47,582,18.643659,73.808794,FS-207,Nigdi Station,Industrial Incident,1,3,Z-4,Kharadi,5.984,5983.62,422.83,582
CAD-F-202512-0187,2025-12-27T14:14:40,2025-12-27T14:15:20,2025-12-27T14:25:32,612,18.568718,73.893561,FS-201,Shivajinagar Station,Vehicle Fire,1,3,Z-5,Wagholi,8.778,8778.49,583.5,612
CAD-F-202504-0188,2025-04-16T14:40:47,2025-04-16T14:41:48,2025-04-16T14:55:05,797,18.642458,73.890871,FS-208,Bhosari Station,Electrical Fire,3,3,Z-5,Kothrud,8.026,8025.82,712.87,797
CAD-F-202505-0189,2025-05-10T13:38:04,2025-05-10T13:38:51,2025-05-10T13:46:19,448,18.664739,73.851597,FS-208,Bhosari Station,Structure Fire,1,3,Z-5,Chinchwad,5.924,5924.17,379.21,448
CAD-F-202508-0190,2025-08-11T20:58:46,2025-08-11T20:59:39,2025-08-11T21:10:42,663,18.538026,73.912856,FS-205,Kharadi Station,Electrical Fire,1,3,Z-2,Hadapsar,5.754,5753.74,506.76,663
CAD-F-202506-0191,2025-06-16T18:13:19,2025-06-16T18:14:48,2025-06-16T18:25:32,644,18.62948,73.795266,FS-207,Nigdi Station,Vehicle Fire,1,2,Z-4,Wagholi,5.115,5115.35,445.12,644
CAD-F-202506-0192,2025-06-01T02:56:21,2025-06-01T02:57:45,2025-06-01T03:03:29,344,18.621959,73.874607,FS-208,Bhosari Station,Structure Fire,2,3,Z-5,Bhosari,5.191,5190.98,410.18,344
CAD-F-202505-0193,2025-05-30T08:46:47,2025-05-30T08:48:09,2025-05-30T09:02:14,845,18.592019,73.887845,FS-201,Shivajinagar Station,Structure Fire,3,3,Z-5,Baner,10.296,10296.23,707.6,845
CAD-F-202502-0194,2025-02-07T12:28:03,2025-02-07T12:29:02,2025-02-07T12:39:43,641,18.597493,73.807684,FS-208,Bhosari Station,Structure Fire,2,3,Z-4,Nigdi,8.411,8410.88,596.61,641
CAD-F-202504-0195,2025-04-07T20:58:40,2025-04-07T21:00:36,2025-04-07T21:08:11,455,18.56482,73.912284,FS-205,Kharadi Station,Residential Alarm,1,1,Z-2,Chinchwad,4.442,4441.57,322.79,455
CAD-F-202501-0196,2025-01-23T04:59:01,2025-01-23T04:59:34,2025-01-23T05:06:22,408,18.503046,73.841095,FS-201,Shivajinagar Station,Electrical Fire,1,3,Z-1,Kothrud,4.463,4463.33,400.78,408
CAD-F-202506-0197,2025-06-10T18:31:24,2025-06-10T18:32:21,2025-06-10T18:40:40,499,18.642183,73.80126,FS-207,Nigdi Station,Residential Alarm,1,1,Z-4,Kharadi,5.165,5165.19,371.61,499
CAD-F-202510-0198,2025-10-03T19:14:41,2025-10-03T19:15:17,2025-10-03T19:22:16,419,18.646227,73.792673,FS-207,Nigdi Station,Commercial Fire,2,1,Z-4,Hadapsar,3.828,3828.05,285.86,419
CAD-F-202506-0199,2025-06-15T21:41:06,2025-06-15T21:42:03,2025-06-15T21:50:34,511,18.634165,73.823429,FS-208,Bhosari Station,Vehicle Fire,1,2,Z-4,Baner,3.765,3764.86,452.89,511
CAD-F-202512-0200,2025-12-04T17:08:37,2025-12-04T17:10:33,2025-12-04T17:27:02,989,18.689353,73.777263,FS-207,Nigdi Station,Commercial Fire,1,2,Z-4,Nigdi,6.303,6303.08,694.71,989
CAD-F-202505-0201,2025-05-01T18:26:46,2025-05-01T18:27:45,2025-05-01T18:35:57,492,18.527666,73.935211,FS-205,Kharadi Station,Electrical Fire,1,3,Z-2,Baner,3.505,3504.66,295.33,492
CAD-F-202509-0202,2025-09-21T13:55:57,2025-09-21T13:57:48,2025-09-21T14:06:33,525,18.534122,73.951868,FS-203,Hadapsar Station,Commercial Fire,2,1,Z-3,Wagholi,5.694,5693.77,474.36,525
CAD-F-202505-0203,2025-05-03T13:29:58,2025-05-03T13:31:10,2025-05-03T13:41:01,591,18.451272,73.901398,FS-203,Hadapsar Station,Residential Alarm,1,1,Z-3,Chinchwad,11.629,11628.77,510.73,591
CAD-F-202505-0204,2025-05-14T18:46:42,2025-05-14T18:48:13,2025-05-14T18:51:35,202,18.530842,73.863572,FS-201,Shivajinagar Station,Vehicle Fire,1,4,Z-1,Shivajinagar,2.043,2042.6,123.89,202
CAD-F-202505-0205,2025-05-25T11:38:17,2025-05-25T11:39:25,2025-05-25T11:44:03,278,18.551206,73.925619,FS-205,Kharadi Station,Structure Fire,2,2,Z-2,Bhosari,2.598,2598.01,254.2,278
CAD-F-202510-0206,2025-10-22T09:13:20,2025-10-22T09:14:10,2025-10-22T09:23:30,560,18.663215,73.755132,FS-207,Nigdi Station,Structure Fire,1,4,Z-4,Baner,5.087,5086.69,405.72,560
CAD-F-202509-0207,2025-09-21T21:51:19,2025-09-21T21:52:56,2025-09-21T22:01:38,522,18.62668,73.87174,FS-208,Bhosari Station,Vehicle Fire,2,2,Z-5,Baner,5.008,5008.11,482.82,522
CAD-F-202512-0208,2025-12-02T19:54:57,2025-12-02T19:56:54,2025-12-02T20:08:29,695,18.531176,73.903973,FS-205,Kharadi Station,Residential Alarm,1,2,Z-3,Baner,5.938,5938.49,502.79,695
CAD-F-202509-0209,2025-09-05T10:44:25,2025-09-05T10:45:15,2025-09-05T10:47:45,150,18.504392,73.918791,FS-203,Hadapsar Station,Structure Fire,1,3,Z-3,Hadapsar,2.705,2705.0,134.13,150
CAD-F-202512-0210,2025-12-26T01:33:58,2025-12-26T01:35:36,2025-12-26T01:44:24,528,18.459245,73.925785,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Hadapsar,9.138,9137.52,533.86,528
CAD-F-202510-0211,2025-10-21T19:01:06,2025-10-21T19:01:55,2025-10-21T19:09:39,464,18.540503,73.840394,FS-201,Shivajinagar Station,Commercial Fire,1,2,Z-1,Kothrud,2.548,2548.03,315.33,464
CAD-F-202502-0212,2025-02-16T07:00:35,2025-02-16T07:02:08,2025-02-16T07:11:26,558,18.551482,73.863957,FS-201,Shivajinagar Station,Vehicle Fire,1,1,Z-1,Chinchwad,5.773,5772.81,399.27,558
CAD-F-202512-0213,2025-12-17T13:57:33,2025-12-17T13:59:12,2025-12-17T14:05:55,403,18.631676,73.773335,FS-207,Nigdi Station,Residential Alarm,1,2,Z-4,Hadapsar,3.14,3140.3,332.69,403
CAD-F-202505-0214,2025-05-12T12:01:32,2025-05-12T12:02:39,2025-05-12T12:09:57,438,18.559442,73.846037,FS-201,Shivajinagar Station,Commercial Fire,2,3,Z-1,Nigdi,4.254,4254.02,387.83,438
CAD-F-202508-0215,2025-08-15T08:36:10,2025-08-15T08:37:45,2025-08-15T08:43:18,333,18.66449,73.783204,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Shivajinagar,2.327,2326.87,231.67,333
CAD-F-202506-0216,2025-06-09T21:12:31,2025-06-09T21:13:21,2025-06-09T21:21:16,475,18.530485,73.90169,FS-203,Hadapsar Station,Industrial Incident,3,1,Z-2,Shivajinagar,7.012,7012.15,453.31,475
CAD-F-202503-0217,2025-03-26T15:58:47,2025-03-26T15:59:19,2025-03-26T16:08:48,569,18.634603,73.812451,FS-208,Bhosari Station,Electrical Fire,1,3,Z-4,Shivajinagar,5.464,5464.09,491.47,569
CAD-F-202508-0218,2025-08-30T04:44:42,2025-08-30T04:45:16,2025-08-30T04:52:55,459,18.572507,73.907385,FS-205,Kharadi Station,Electrical Fire,1,2,Z-2,Bhosari,5.973,5973.12,447.19,459
CAD-F-202501-0219,2025-01-09T07:22:22,2025-01-09T07:23:29,2025-01-09T07:30:54,445,18.540338,73.890587,FS-201,Shivajinagar Station,Residential Alarm,3,3,Z-2,Baner,5.611,5611.01,337.98,445
CAD-F-202503-0220,2025-03-14T08:51:35,2025-03-14T08:53:25,2025-03-14T09:06:28,783,18.584085,73.914201,FS-205,Kharadi Station,Industrial Incident,1,3,Z-2,Nigdi,8.609,8609.23,619.7,783
CAD-F-202509-0221,2025-09-02T10:40:18,2025-09-02T10:40:55,2025-09-02T10:49:34,519,18.609406,73.834731,FS-208,Bhosari Station,Residential Alarm,2,2,Z-5,Shivajinagar,6.937,6936.74,440.08,519
CAD-F-202504-0222,2025-04-26T12:50:48,2025-04-26T12:51:56,2025-04-26T13:00:57,541,18.538921,73.920167,FS-205,Kharadi Station,Commercial Fire,1,4,Z-2,Chinchwad,4.445,4444.82,461.13,541
CAD-F-202503-0223,2025-03-10T02:41:32,2025-03-10T02:43:03,2025-03-10T02:48:41,338,18.494582,73.919333,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Baner,4.18,4179.66,296.06,338
CAD-F-202509-0224,2025-09-08T11:36:19,2025-09-08T11:37:03,2025-09-08T11:42:27,324,18.493866,73.927513,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Nigdi,3.971,3970.63,216.78,324
CAD-F-202501-0225,2025-01-03T14:22:12,2025-01-03T14:23:45,2025-01-03T14:28:11,266,18.503413,73.911549,FS-203,Hadapsar Station,Structure Fire,1,2,Z-3,Wagholi,3.674,3674.25,184.59,266
CAD-F-202511-0226,2025-11-01T01:56:58,2025-11-01T01:57:52,2025-11-01T02:05:50,478,18.472795,73.934377,FS-203,Hadapsar Station,Electrical Fire,1,3,Z-3,Nigdi,6.762,6762.36,460.12,478
CAD-F-202509-0227,2025-09-27T12:02:57,2025-09-27T12:04:38,2025-09-27T12:10:07,329,18.633384,73.85514,FS-208,Bhosari Station,Structure Fire,1,4,Z-4,Wagholi,1.559,1558.84,271.39,329
CAD-F-202507-0228,2025-07-07T13:19:09,2025-07-07T13:20:29,2025-07-07T13:28:29,480,18.508781,73.885531,FS-203,Hadapsar Station,Residential Alarm,1,1,Z-1,Chinchwad,6.729,6729.13,344.15,480
CAD-F-202501-0229,2025-01-17T12:05:00,2025-01-17T12:06:16,2025-01-17T12:16:39,623,18.620186,73.877326,FS-208,Bhosari Station,Vehicle Fire,3,2,Z-5,Chinchwad,5.735,5735.08,533.09,623
CAD-F-202502-0230,2025-02-17T20:16:51,2025-02-17T20:17:32,2025-02-17T20:28:49,677,18.473331,73.889677,FS-203,Hadapsar Station,Vehicle Fire,3,1,Z-3,Hadapsar,9.046,9045.5,529.41,677
CAD-F-202507-0231,2025-07-25T17:12:27,2025-07-25T17:13:36,2025-07-25T17:23:34,598,18.544062,73.91773,FS-205,Kharadi Station,Commercial Fire,1,2,Z-2,Kothrud,4.357,4356.6,435.99,598
CAD-F-202508-0232,2025-08-27T20:21:03,2025-08-27T20:22:49,2025-08-27T20:41:56,1147,18.590329,73.896677,FS-204,Wagholi Station,Structure Fire,2,2,Z-2,Wagholi,11.524,11523.56,835.69,1147
CAD-F-202512-0233,2025-12-14T18:14:20,2025-12-14T18:14:46,2025-12-14T18:21:20,394,18.506506,73.884815,FS-203,Hadapsar Station,Electrical Fire,3,3,Z-1,Kothrud,6.307,6306.57,267.07,394
CAD-F-202506-0234,2025-06-28T07:20:06,2025-06-28T07:21:43,2025-06-28T07:34:12,749,18.622142,73.767272,FS-207,Nigdi Station,Vehicle Fire,1,3,Z-4,Wagholi,4.906,4906.24,596.89,749
CAD-F-202504-0235,2025-04-05T06:02:45,2025-04-05T06:03:56,2025-04-05T06:10:30,394,18.541614,73.852296,FS-201,Shivajinagar Station,Structure Fire,1,2,Z-1,Baner,2.436,2435.84,284.61,394
CAD-F-202512-0236,2025-12-24T10:20:19,2025-12-24T10:21:52,2025-12-24T10:30:02,490,18.551311,73.91629,FS-205,Kharadi Station,Structure Fire,1,3,Z-2,Shivajinagar,4.953,4952.52,425.66,490
CAD-F-202510-0237,2025-10-19T09:31:01,2025-10-19T09:32:29,2025-10-19T09:41:00,511,18.632541,73.875713,FS-208,Bhosari Station,Electrical Fire,2,4,Z-5,Bhosari,4.845,4845.38,405.47,511
CAD-F-202510-0238,2025-10-06T21:18:29,2025-10-06T21:19:35,2025-10-06T21:22:05,150,18.501892,73.943833,FS-203,Hadapsar Station,Rescue Assist,2,1,Z-3,Shivajinagar,1.396,1396.3,113.7,150
CAD-F-202509-0239,2025-09-27T16:47:31,2025-09-27T16:48:25,2025-09-27T16:53:44,319,18.659437,73.795288,FS-207,Nigdi Station,Structure Fire,1,2,Z-4,Pimpri,3.723,3722.86,283.77,319
CAD-F-202512-0240,2025-12-21T12:23:02,2025-12-21T12:24:26,2025-12-21T12:31:28,422,18.549225,73.861766,FS-201,Shivajinagar Station,Structure Fire,2,2,Z-1,Pimpri,5.821,5820.88,402.41,422
