Incident_ID,Call_Received_Time,Dispatch_Time,Unit_Enroute_Time,Arrival_Time,Dispatch_Delay_min,Travel_Time_min,Response_Time_min,Exceeded_8min_SLA,Latitude,Longitude,Zone,Incident_Type,Severity_Level,Priority,Station_ID,Unit_ID,Distance_Covered_km,Outcome,Hour_of_Day,Day_of_Week,Is_Peak_Hour,response_time_min,travel_time_min,priority,unit_status,station_id,vehicle_id
INC-2023-00092,27-09-2023 17:32,27-09-2023 17:35,27-09-2023 17:35,27-09-2023 17:40,3,5.5,8.9,Yes,18.494172,73.83784,Shivajinagar,Vehicle Fire,2,Medium,FS-01,UNIT-018,2.96,Patient Stabilized,17,Wednesday,Yes,5.9,4.461918625,High,enroute,1,V91
INC-2023-00093,02-07-2023 16:32,02-07-2023 16:35,02-07-2023 16:37,02-07-2023 16:44,3.2,7.9,12.9,Yes,18.483612,73.920538,Hadapsar,Road Accident,2,Medium,FS-04,UNIT-001,6.01,Extinguished,16,Sunday,No,9.7,8.115186198,Low,out_of_service,7,V92
INC-2023-00094,19-04-2023 16:55,19-04-2023 16:57,19-04-2023 16:59,19-04-2023 17:02,2.4,3.2,7.2,No,18.482307,73.927609,Hadapsar,Gas Leak,3,High,FS-03,UNIT-023,2.99,Controlled,16,Wednesday,No,4.8,4.053522992,Low,out_of_service,5,V93
INC-2024-00095,02-10-2024 14:19,02-10-2024 14:21,02-10-2024 14:22,02-10-2024 14:25,2.8,2.9,6.4,No,18.473444,73.917713,Hadapsar,Structure Fire,3,High,FS-01,UNIT-017,1.92,Controlled,14,Wednesday,No,3.6,2.994365694,High,busy,4,V94
INC-2024-00096,16-10-2024 12:32,16-10-2024 12:35,16-10-2024 12:36,16-10-2024 12:39,3,3.3,7.3,No,18.490936,73.801944,Swargate,Structure Fire,3,High,FS-04,UNIT-004,2.95,Controlled,12,Wednesday,No,4.3,3.095212502,High,enroute,5,V95
INC-2024-00097,15-09-2024 11:12,15-09-2024 11:15,15-09-2024 11:15,15-09-2024 11:24,3.5,9,12.9,Yes,18.525956,73.88762,Viman Nagar,Road Accident,2,Medium,FS-05,UNIT-012,8.88,Patient Stabilized,11,Sunday,No,9.4,7.29901848,Low,busy,4,V96
INC-2023-00098,06-06-2023 19:23,06-06-2023 19:24,06-06-2023 19:26,06-06-2023 19:30,1.6,4,7.3,No,18.454424,73.810744,Katraj,Structure Fire,3,High,FS-04,UNIT-017,2.94,Controlled,19,Tuesday,Yes,5.7,4.558626808,High,enroute,4,V97
INC-2023-00099,15-06-2023 19:34,15-06-2023 19:38,15-06-2023 19:38,15-06-2023 19:43,4.1,4.7,9.5,Yes,18.48948,73.921615,Hadapsar,Vehicle Fire,2,Medium,FS-04,UNIT-029,4.61,Controlled,19,Thursday,Yes,5.4,3.930070458,High,available,5,V98
INC-2024-00100,27-06-2024 10:58,27-06-2024 11:00,27-06-2024 11:02,27-06-2024 11:05,2.7,3.5,7.8,No,18.504845,73.853238,Kothrud,Wildland Fire,3,High,FS-02,UNIT-015,3,Extinguished,10,Thursday,No,5.1,4.587403259,High,enroute,3,V99
INC-2023-00101,01-01-2023 07:38,01-01-2023 07:39,01-01-2023 07:41,01-01-2023 07:43,1.9,2.1,5.2,No,18.545716,73.897773,Wagholi,Structure Fire,3,High,FS-04,UNIT-026,1.36,Extinguished,7,Sunday,No,3.3,2.441959204,High,busy,8,V100
INC-2023-00102,28-11-2023 17:31,28-11-2023 17:32,28-11-2023 17:33,28-11-2023 17:40,1.8,6.7,9.1,Yes,18.454539,73.919254,Hadapsar,Structure Fire,3,High,FS-03,UNIT-013,4.25,Controlled,17,Tuesday,Yes,7.3,5.263137649,High,busy,2,V101
INC-2023-00103,20-01-2023 17:07,20-01-2023 17:10,20-01-2023 17:12,20-01-2023 17:27,3.6,15,20.2,Yes,18.537945,73.929282,Wagholi,Electrical Fire,2,Medium,FS-03,UNIT-024,12.93,Controlled,17,Friday,Yes,16.6,13.53165717,High,enroute,4,V102
INC-2024-00104,07-01-2024 14:56,07-01-2024 14:56,07-01-2024 14:57,07-01-2024 15:02,0.5,5,6.4,No,18.56743,73.884661,Viman Nagar,Gas Leak,3,High,FS-01,UNIT-013,3.38,Controlled,14,Sunday,No,5.9,5.15581381,Low,enroute,3,V103
INC-2023-00105,11-11-2023 19:15,11-11-2023 19:16,11-11-2023 19:16,11-11-2023 19:20,1.1,3.9,5.6,No,18.499731,73.796061,Swargate,Gas Leak,3,High,FS-06,UNIT-009,2.01,Controlled,19,Saturday,Yes,4.5,3.799149852,Low,enroute,1,V104
INC-2023-00106,01-03-2023 19:15,01-03-2023 19:16,01-03-2023 19:18,01-03-2023 19:21,1.5,3.7,6.9,No,18.562473,73.910902,Wagholi,Gas Leak,3,High,FS-02,UNIT-003,3.36,Controlled,19,Wednesday,Yes,5.4,4.557857741,Low,available,6,V105
INC-2024-00107,03-08-2024 16:05,03-08-2024 16:07,03-08-2024 16:09,03-08-2024 16:13,2.9,4.6,8.8,Yes,18.545685,73.849796,Shivajinagar,Road Accident,2,Medium,FS-05,UNIT-008,3.38,Controlled,16,Saturday,No,5.9,4.550675731,Low,enroute,7,V106
INC-2023-00108,29-03-2023 17:46,29-03-2023 17:47,29-03-2023 17:49,29-03-2023 18:01,1.2,12,15.2,Yes,18.469635,73.952134,Hadapsar,Medical Emergency,3,High,FS-05,UNIT-022,10.08,Controlled,17,Wednesday,Yes,14,11.39756773,Low,busy,7,V107
INC-2024-00109,12-05-2024 18:52,12-05-2024 18:53,12-05-2024 18:54,12-05-2024 19:01,1.8,6.4,9.1,Yes,18.547766,73.883339,Viman Nagar,Gas Leak,3,High,FS-01,UNIT-004,5.97,Controlled,18,Sunday,Yes,7.3,5.978039531,Low,available,5,V108
INC-2023-00110,12-03-2023 16:48,12-03-2023 16:53,12-03-2023 16:53,12-03-2023 16:58,5,4.9,10.7,Yes,18.519446,73.836608,Swargate,Rescue,2,Medium,FS-02,UNIT-008,3.39,Controlled,16,Sunday,No,5.7,4.250791733,Medium,enroute,8,V109
INC-2024-00111,29-06-2024 08:49,29-06-2024 08:52,29-06-2024 08:54,29-06-2024 08:59,3,5.3,10.3,Yes,18.571024,73.769716,Pimpri,False Alarm,1,Low,FS-06,UNIT-022,3.95,False Alarm Confirmed,8,Saturday,Yes,7.3,6.27717707,Low,busy,2,V110
INC-2023-00112,09-05-2023 15:08,09-05-2023 15:09,09-05-2023 15:10,09-05-2023 15:18,1,8.3,10.3,Yes,18.481575,73.877272,Hadapsar,Wildland Fire,3,High,FS-01,UNIT-008,6.88,Extinguished,15,Tuesday,No,9.3,7.750717724,High,available,1,V111
INC-2024-00113,06-11-2024 12:30,06-11-2024 12:33,06-11-2024 12:34,06-11-2024 12:41,3.3,7.4,11.8,Yes,18.485296,73.800598,Swargate,False Alarm,1,Low,FS-05,UNIT-020,4.24,False Alarm Confirmed,12,Wednesday,No,8.5,7.503848121,Low,out_of_service,6,V112
INC-2024-00114,16-07-2024 11:10,16-07-2024 11:13,16-07-2024 11:14,16-07-2024 11:22,3.1,7.6,12.3,Yes,18.460552,73.767311,Katraj,Road Accident,2,Medium,FS-06,UNIT-012,5.5,Extinguished,11,Tuesday,No,9.2,8.188722701,Low,available,6,V113
INC-2023-00115,29-09-2023 22:33,29-09-2023 22:33,29-09-2023 22:34,29-09-2023 22:39,0.6,5.5,6.6,No,18.519326,73.856142,Shivajinagar,Medical Emergency,3,High,FS-01,UNIT-019,3.62,Controlled,22,Friday,No,6,4.247553196,Low,busy,1,V114
INC-2024-00116,13-09-2024 14:27,13-09-2024 14:29,13-09-2024 14:30,13-09-2024 14:32,2,2.5,5.9,No,18.534145,73.861897,Shivajinagar,Medical Emergency,3,High,FS-02,UNIT-010,1.63,Extinguished,14,Friday,No,3.9,3.460074878,Low,busy,6,V115
INC-2023-00117,05-08-2023 09:59,05-08-2023 10:02,05-08-2023 10:03,05-08-2023 10:13,3.4,10.2,14.3,Yes,18.5294,73.844549,Shivajinagar,Structure Fire,3,High,FS-02,UNIT-017,5.19,Patient Stabilized,9,Saturday,Yes,10.9,8.096972405,High,busy,1,V116
INC-2024-00118,06-07-2024 21:48,06-07-2024 21:51,06-07-2024 21:53,06-07-2024 22:01,3.4,8.6,13.9,Yes,18.463969,73.924185,Hadapsar,Rescue,2,Medium,FS-01,UNIT-026,7.17,Contained,21,Saturday,No,10.5,7.809742045,Medium,available,6,V117
INC-2024-00119,07-12-2024 18:12,07-12-2024 18:16,07-12-2024 18:17,07-12-2024 18:30,4.3,12.3,18.2,Yes,18.564038,73.784931,Pimpri,False Alarm,1,Low,FS-06,UNIT-019,8.16,False Alarm Confirmed,18,Saturday,Yes,13.9,10.91011352,Low,available,5,V118
INC-2023-00120,16-11-2023 19:25,16-11-2023 19:25,16-11-2023 19:27,16-11-2023 19:29,0.9,2.4,4.5,No,18.480822,73.929531,Hadapsar,Medical Emergency,3,High,FS-05,UNIT-019,1.68,Controlled,19,Thursday,Yes,3.6,2.759969196,Low,out_of_service,1,V119
INC-2024-00121,18-11-2024 05:41,18-11-2024 05:44,18-11-2024 05:45,18-11-2024 05:52,3.4,7,11.8,Yes,18.487216,73.792154,Swargate,Vehicle Fire,2,Medium,FS-03,UNIT-021,5.12,Contained,5,Monday,No,8.4,5.891491244,High,out_of_service,6,V120
INC-2024-00122,18-01-2024 13:28,18-01-2024 13:30,18-01-2024 13:31,18-01-2024 13:39,2.6,8,11.8,Yes,18.511344,73.812279,Kothrud,Vehicle Fire,2,Medium,FS-03,UNIT-013,6.86,Controlled,13,Thursday,No,9.2,7.694845426,High,busy,2,V121
INC-2024-00123,13-06-2024 04:28,13-06-2024 04:33,13-06-2024 04:34,13-06-2024 04:37,5.7,2.8,9.4,Yes,18.52761,73.890881,Viman Nagar,False Alarm,1,Low,FS-05,UNIT-020,2.08,False Alarm Confirmed,4,Thursday,No,3.7,2.842982315,Low,busy,8,V122
INC-2023-00124,04-05-2023 06:15,04-05-2023 06:18,04-05-2023 06:19,04-05-2023 06:29,3.9,9.8,14.7,Yes,18.565867,73.791545,Pimpri,Road Accident,2,Medium,FS-06,UNIT-011,8.93,Extinguished,6,Thursday,No,10.8,9.195242815,Low,enroute,7,V123
INC-2023-00125,19-08-2023 06:04,19-08-2023 06:06,19-08-2023 06:06,19-08-2023 06:15,2.2,8.7,11.6,Yes,18.566581,73.75999,Pimpri,Gas Leak,3,High,FS-01,UNIT-012,7.86,Controlled,6,Saturday,No,9.4,8.439752242,Low,busy,7,V124
INC-2023-00126,13-12-2023 20:01,13-12-2023 20:02,13-12-2023 20:03,13-12-2023 20:10,1.9,6.9,9.5,Yes,18.481834,73.798149,Katraj,Rescue,2,Medium,FS-05,UNIT-010,4.87,Patient Stabilized,20,Wednesday,No,7.6,6.070313452,Medium,enroute,7,V125
INC-2024-00127,25-08-2024 17:35,25-08-2024 17:38,25-08-2024 17:39,25-08-2024 17:50,3.1,10.6,15.1,Yes,18.540727,73.785626,Pimpri,Wildland Fire,3,High,FS-05,UNIT-015,7.55,Controlled,17,Sunday,Yes,12,9.701937573,High,available,1,V126
INC-2023-00128,24-08-2023 10:37,24-08-2023 10:38,24-08-2023 10:38,24-08-2023 10:44,1.2,6,7.9,No,18.507021,73.891617,Hadapsar,Structure Fire,3,High,FS-01,UNIT-030,4.9,Controlled,10,Thursday,No,6.7,5.429855752,High,available,8,V127
INC-2023-00129,14-08-2023 12:00,14-08-2023 12:02,14-08-2023 12:03,14-08-2023 12:07,2.7,4.6,7.6,No,18.556484,73.898844,Viman Nagar,Medical Emergency,3,High,FS-06,UNIT-010,3.69,Patient Stabilized,12,Monday,No,4.9,3.529005797,Low,enroute,4,V128
INC-2023-00130,14-03-2023 12:45,14-03-2023 12:47,14-03-2023 12:48,14-03-2023 12:55,2.5,6.9,10.3,Yes,18.482143,73.90035,Hadapsar,Road Accident,2,Medium,FS-04,UNIT-002,4.98,Patient Stabilized,12,Tuesday,No,7.8,5.629439774,Low,enroute,4,V129
INC-2024-00131,08-10-2024 16:03,08-10-2024 16:07,08-10-2024 16:08,08-10-2024 16:12,4.1,4.7,9.7,Yes,18.473507,73.896662,Hadapsar,False Alarm,1,Low,FS-04,UNIT-002,3.92,False Alarm Confirmed,16,Tuesday,No,5.6,4.943285902,Low,busy,8,V130
INC-2023-00132,23-08-2023 15:04,23-08-2023 15:04,23-08-2023 15:06,23-08-2023 15:13,0.8,6.7,9.4,Yes,18.496616,73.813701,Swargate,Wildland Fire,3,High,FS-02,UNIT-030,3.92,Extinguished,15,Wednesday,No,8.6,7.221728334,High,busy,1,V131
INC-2023-00133,02-02-2023 07:55,02-02-2023 07:58,02-02-2023 07:58,02-02-2023 08:06,3.4,7.5,11.2,Yes,18.4697,73.925754,Hadapsar,Medical Emergency,3,High,FS-06,UNIT-021,4.66,Controlled,7,Thursday,No,7.8,7.011901586,Low,out_of_service,5,V132
INC-2023-00134,05-12-2023 14:04,05-12-2023 14:05,05-12-2023 14:06,05-12-2023 14:08,1.6,2.9,4.9,No,18.537778,73.890035,Viman Nagar,Road Accident,2,Medium,FS-05,UNIT-002,1.78,Controlled,14,Tuesday,No,3.3,2.451817129,Low,enroute,6,V133
INC-2024-00135,10-06-2024 12:15,10-06-2024 12:16,10-06-2024 12:18,10-06-2024 12:24,1.8,6,9.1,Yes,18.521708,73.867321,Shivajinagar,Wildland Fire,3,High,FS-06,UNIT-028,4.49,Patient Stabilized,12,Monday,No,7.3,6.354312188,High,busy,5,V134
INC-2023-00136,13-10-2023 20:42,13-10-2023 20:47,13-10-2023 20:48,13-10-2023 20:53,5.2,4.4,11.2,Yes,18.524821,73.902495,Viman Nagar,False Alarm,1,Low,FS-05,UNIT-003,2.38,False Alarm Confirmed,20,Friday,No,6,4.42364501,Low,enroute,3,V135
INC-2024-00137,12-05-2024 16:13,12-05-2024 16:17,12-05-2024 16:17,12-05-2024 16:26,4.3,8.9,13.7,Yes,18.504851,73.876396,Shivajinagar,Electrical Fire,2,Medium,FS-06,UNIT-001,8.56,Contained,16,Sunday,No,9.4,8.444573539,High,out_of_service,2,V136
INC-2024-00138,06-07-2024 19:08,06-07-2024 19:11,06-07-2024 19:12,06-07-2024 19:20,3.7,8.2,12.4,Yes,18.502256,73.843977,Kothrud,Electrical Fire,2,Medium,FS-05,UNIT-028,5.05,Patient Stabilized,19,Saturday,Yes,8.7,6.118574323,High,busy,5,V137
INC-2024-00139,07-08-2024 12:36,07-08-2024 12:36,07-08-2024 12:38,07-08-2024 12:41,0.8,3.4,5.6,No,18.482964,73.820302,Kothrud,Medical Emergency,3,High,FS-03,UNIT-019,2.81,Extinguished,12,Wednesday,No,4.8,4.308903157,Low,enroute,1,V138
INC-2024-00140,29-04-2024 15:15,29-04-2024 15:16,29-04-2024 15:17,29-04-2024 15:20,1.4,2.7,5.1,No,18.530214,73.862796,Viman Nagar,Hazmat,3,High,FS-06,UNIT-019,2.41,Controlled,15,Monday,No,3.7,2.618064803,Low,enroute,7,V139
INC-2024-00141,29-04-2024 09:51,29-04-2024 09:52,29-04-2024 09:53,29-04-2024 10:04,1.9,11.2,13.7,Yes,18.587818,73.800224,Pimpri,Vehicle Fire,2,Medium,FS-05,UNIT-020,9.66,Extinguished,9,Monday,Yes,11.8,9.841247971,High,busy,6,V140
INC-2024-00142,21-02-2024 19:12,21-02-2024 19:14,21-02-2024 19:16,21-02-2024 19:18,2.7,2.6,6.9,No,18.489193,73.794434,Swargate,Medical Emergency,3,High,FS-05,UNIT-010,1.32,Extinguished,19,Wednesday,Yes,4.2,3.509690904,Low,enroute,4,V141
INC-2023-00143,07-04-2023 16:06,07-04-2023 16:07,07-04-2023 16:08,07-04-2023 16:10,1.8,2.3,4.5,No,18.508409,73.900494,Viman Nagar,Rescue,2,Medium,FS-01,UNIT-028,1.58,Extinguished,16,Friday,No,2.7,2.082700232,Medium,out_of_service,7,V142
INC-2024-00144,05-11-2024 17:27,05-11-2024 17:28,05-11-2024 17:29,05-11-2024 17:36,1.9,6.8,9.6,Yes,18.534104,73.904399,Wagholi,Wildland Fire,3,High,FS-01,UNIT-017,6.43,Extinguished,17,Tuesday,Yes,7.7,6.826242607,High,available,7,V143
INC-2023-00145,29-12-2023 18:27,29-12-2023 18:31,29-12-2023 18:32,29-12-2023 18:39,4.3,7,12.4,Yes,18.514878,73.827499,Kothrud,Vehicle Fire,2,Medium,FS-01,UNIT-028,4.29,Extinguished,18,Friday,Yes,8.1,6.364365597,High,available,3,V144
INC-2024-00146,25-02-2024 16:29,25-02-2024 16:29,25-02-2024 16:30,25-02-2024 16:36,0.6,6.3,7.3,No,18.5589,73.894834,Wagholi,Medical Emergency,3,High,FS-01,UNIT-005,3.37,Extinguished,16,Sunday,No,6.7,6.007173743,Low,busy,1,V145
INC-2023-00147,25-02-2023 22:43,25-02-2023 22:47,25-02-2023 22:48,25-02-2023 22:53,4.1,5.3,10.3,Yes,18.500336,73.811726,Swargate,Electrical Fire,2,Medium,FS-06,UNIT-008,4.11,Patient Stabilized,22,Saturday,No,6.2,4.919533018,High,available,1,V146
INC-2024-00148,31-10-2024 18:41,31-10-2024 18:43,31-10-2024 18:45,31-10-2024 18:54,2.9,8.8,13.7,Yes,18.497247,73.79928,Swargate,False Alarm,1,Low,FS-04,UNIT-014,5.52,False Alarm Confirmed,18,Thursday,Yes,10.8,8.821622285,Low,out_of_service,4,V147
INC-2023-00149,11-04-2023 10:03,11-04-2023 10:05,11-04-2023 10:06,11-04-2023 10:09,2.5,2.9,6.5,No,18.519993,73.865315,Shivajinagar,False Alarm,1,Low,FS-04,UNIT-002,2.15,False Alarm Confirmed,10,Tuesday,No,4,3.084855991,Low,busy,8,V148
INC-2024-00150,17-02-2024 11:46,17-02-2024 11:48,17-02-2024 11:49,17-02-2024 11:56,2.7,6.9,10.6,Yes,18.528752,73.853544,Shivajinagar,Vehicle Fire,2,Medium,FS-06,UNIT-020,6.7,Controlled,11,Saturday,No,7.9,6.649660087,High,busy,6,V149
INC-2023-00151,14-12-2023 16:51,14-12-2023 16:53,14-12-2023 16:55,14-12-2023 16:59,2.3,4.1,8.2,Yes,18.560188,73.779961,Pimpri,Electrical Fire,2,Medium,FS-05,UNIT-013,3.17,Contained,16,Thursday,No,5.9,4.71302682,High,available,7,V150
INC-2023-00152,22-04-2023 16:15,22-04-2023 16:16,22-04-2023 16:17,22-04-2023 16:27,1,9.8,12,Yes,18.559365,73.916023,Wagholi,Hazmat,3,High,FS-02,UNIT-002,5.11,Controlled,16,Saturday,No,11,7.821602983,Low,out_of_service,8,V151
INC-2023-00153,16-07-2023 19:12,16-07-2023 19:14,16-07-2023 19:15,16-07-2023 19:24,2.7,8.1,12,Yes,18.557071,73.788795,Pimpri,Medical Emergency,3,High,FS-05,UNIT-030,6.34,Patient Stabilized,19,Sunday,Yes,9.3,7.717270125,Low,available,3,V152
INC-2024-00154,03-07-2024 00:28,03-07-2024 00:29,03-07-2024 00:30,03-07-2024 00:38,1.2,8.1,10.8,Yes,18.470664,73.797171,Katraj,Medical Emergency,3,High,FS-02,UNIT-002,5.68,Controlled,0,Wednesday,No,9.6,6.874151347,Low,out_of_service,8,V153
INC-2023-00155,24-05-2023 11:27,24-05-2023 11:29,24-05-2023 11:31,24-05-2023 11:33,2.9,1.9,6,No,18.490798,73.811698,Katraj,Structure Fire,3,High,FS-01,UNIT-014,0.98,Controlled,11,Wednesday,No,3.1,2.396975222,High,out_of_service,8,V154
INC-2023-00156,07-07-2023 10:17,07-07-2023 10:20,07-07-2023 10:22,07-07-2023 10:26,3.1,4.4,9.5,Yes,18.488252,73.813405,Kothrud,Structure Fire,3,High,FS-06,UNIT-003,3.79,Controlled,10,Friday,No,6.4,4.529496633,High,available,5,V155
INC-2024-00157,18-04-2024 20:15,18-04-2024 20:17,18-04-2024 20:18,18-04-2024 20:20,2,2.4,5.9,No,18.558757,73.762288,Pimpri,Medical Emergency,3,High,FS-06,UNIT-024,2.04,Extinguished,20,Thursday,No,3.9,3.479912802,Low,out_of_service,2,V156
INC-2023-00158,19-03-2023 05:28,19-03-2023 05:28,19-03-2023 05:29,19-03-2023 05:37,0.7,7.8,9.4,Yes,18.481675,73.911732,Hadapsar,Medical Emergency,3,High,FS-03,UNIT-016,6.98,Controlled,5,Sunday,No,8.7,6.947068679,Low,enroute,1,V157
INC-2024-00159,17-07-2024 04:06,17-07-2024 04:08,17-07-2024 04:10,17-07-2024 04:17,2.9,6.8,11.3,Yes,18.507235,73.868437,Shivajinagar,Wildland Fire,3,High,FS-06,UNIT-004,3.99,Extinguished,4,Wednesday,No,8.4,6.913544121,High,enroute,1,V158
INC-2023-00160,21-02-2023 08:41,21-02-2023 08:44,21-02-2023 08:46,21-02-2023 08:51,3.3,4.9,10.2,Yes,18.533151,73.869836,Shivajinagar,Electrical Fire,2,Medium,FS-06,UNIT-013,3.89,Contained,8,Tuesday,Yes,6.9,5.146303759,High,out_of_service,5,V159
INC-2024-00161,07-07-2024 12:53,07-07-2024 12:57,07-07-2024 12:59,07-07-2024 13:02,4.5,3.5,9.7,Yes,18.556848,73.902786,Wagholi,Vehicle Fire,2,Medium,FS-02,UNIT-005,3.15,Patient Stabilized,12,Sunday,No,5.2,3.843958659,High,enroute,4,V160
INC-2023-00162,16-01-2023 12:05,16-01-2023 12:07,16-01-2023 12:09,16-01-2023 12:12,2.7,3,7.3,No,18.523485,73.851023,Shivajinagar,Medical Emergency,3,High,FS-04,UNIT-024,1.7,Extinguished,12,Monday,No,4.6,3.737517228,Low,busy,4,V161
INC-2023-00163,31-08-2023 11:10,31-08-2023 11:12,31-08-2023 11:14,31-08-2023 11:18,2.7,4.1,8.5,Yes,18.533695,73.84631,Shivajinagar,Electrical Fire,2,Medium,FS-04,UNIT-024,2.37,Extinguished,11,Thursday,No,5.8,4.14679552,High,enroute,2,V162
INC-2024-00164,21-02-2024 21:31,21-02-2024 21:31,21-02-2024 21:33,21-02-2024 21:41,0.6,8.9,10.9,Yes,18.484036,73.869961,Shivajinagar,Wildland Fire,3,High,FS-02,UNIT-026,8.62,Extinguished,21,Wednesday,No,10.3,8.903301713,High,out_of_service,5,V163
INC-2024-00165,07-05-2024 15:13,07-05-2024 15:14,07-05-2024 15:16,07-05-2024 15:22,1.9,6,9.9,Yes,18.543314,73.866186,Viman Nagar,Structure Fire,3,High,FS-02,UNIT-021,3.34,Controlled,15,Tuesday,No,8,6.313955723,High,out_of_service,1,V164
INC-2024-00166,15-02-2024 06:57,15-02-2024 07:00,15-02-2024 07:01,15-02-2024 07:04,3.1,2.4,7,No,18.534409,73.90223,Viman Nagar,Medical Emergency,3,High,FS-06,UNIT-014,1.85,Extinguished,6,Thursday,No,3.9,3.085418713,Low,out_of_service,6,V165
INC-2023-00167,02-03-2023 12:10,02-03-2023 12:12,02-03-2023 12:13,02-03-2023 12:16,2.5,2.3,6,No,18.558548,73.918559,Wagholi,Medical Emergency,3,High,FS-02,UNIT-003,2.08,Controlled,12,Thursday,No,3.5,2.550893156,Low,enroute,8,V166
INC-2024-00168,24-01-2024 10:00,24-01-2024 10:02,24-01-2024 10:04,24-01-2024 10:07,2.8,3.6,7.6,No,18.460311,73.908012,Hadapsar,Structure Fire,3,High,FS-04,UNIT-014,3.38,Controlled,10,Wednesday,No,4.8,3.961888247,High,enroute,4,V167
INC-2024-00169,04-02-2024 13:16,04-02-2024 13:16,04-02-2024 13:18,04-02-2024 13:25,0.8,7.5,9.7,Yes,18.565247,73.903832,Wagholi,Medical Emergency,3,High,FS-03,UNIT-011,6.66,Controlled,13,Sunday,No,8.9,6.237102677,Low,enroute,4,V168
INC-2024-00170,10-04-2024 16:18,10-04-2024 16:22,10-04-2024 16:23,10-04-2024 16:32,4.2,9.3,14.5,Yes,18.565788,73.894978,Wagholi,Road Accident,2,Medium,FS-02,UNIT-028,7.13,Patient Stabilized,16,Wednesday,No,10.3,8.972903184,Low,available,2,V169
INC-2024-00171,09-03-2024 21:44,09-03-2024 21:45,09-03-2024 21:46,09-03-2024 21:51,1,5.5,7.7,No,18.485701,73.773221,Katraj,Wildland Fire,3,High,FS-04,UNIT-016,3.75,Controlled,21,Saturday,No,6.7,5.634059601,High,enroute,3,V170
INC-2024-00172,23-07-2024 19:42,23-07-2024 19:46,23-07-2024 19:47,23-07-2024 19:56,4,8.5,14.4,Yes,18.485763,73.815055,Swargate,False Alarm,1,Low,FS-05,UNIT-002,7.09,False Alarm Confirmed,19,Tuesday,Yes,10.4,7.570239266,Low,out_of_service,3,V171
INC-2024-00173,13-05-2024 00:09,13-05-2024 00:11,13-05-2024 00:12,13-05-2024 00:20,2.2,7.6,11,Yes,18.517593,73.871486,Shivajinagar,Structure Fire,3,High,FS-05,UNIT-003,4.1,Controlled,0,Monday,No,8.8,6.920771239,High,enroute,3,V172
INC-2023-00174,14-07-2023 10:18,14-07-2023 10:19,14-07-2023 10:21,14-07-2023 10:26,1.9,4.9,8.5,Yes,18.472527,73.939764,Hadapsar,Gas Leak,3,High,FS-03,UNIT-012,3.66,Controlled,10,Friday,No,6.6,5.256133578,Low,enroute,5,V173
INC-2023-00175,11-08-2023 09:03,11-08-2023 09:03,11-08-2023 09:04,11-08-2023 09:12,0.9,7.8,9.6,Yes,18.533009,73.864901,Shivajinagar,Structure Fire,3,High,FS-06,UNIT-017,6.32,Patient Stabilized,9,Friday,Yes,8.7,6.334942431,High,busy,7,V174
INC-2024-00176,16-08-2024 16:47,16-08-2024 16:48,16-08-2024 16:50,16-08-2024 16:52,1.5,2.1,5.1,No,18.552569,73.907033,Wagholi,Structure Fire,3,High,FS-04,UNIT-001,1.95,Patient Stabilized,16,Friday,No,3.6,2.649208185,High,available,1,V175
INC-2024-00177,09-07-2024 10:03,09-07-2024 10:04,09-07-2024 10:04,09-07-2024 10:08,1.1,4.1,5.6,No,18.552038,73.900188,Viman Nagar,Medical Emergency,3,High,FS-04,UNIT-017,3.97,Extinguished,10,Tuesday,No,4.5,3.664063269,Low,busy,6,V176
INC-2023-00178,18-11-2023 16:03,18-11-2023 16:07,18-11-2023 16:07,18-11-2023 16:13,4.2,5.6,10.3,Yes,18.451819,73.932513,Hadapsar,False Alarm,1,Low,FS-04,UNIT-021,4.09,False Alarm Confirmed,16,Saturday,No,6.1,4.996379026,Low,out_of_service,1,V177
INC-2023-00179,21-02-2023 12:37,21-02-2023 12:37,21-02-2023 12:39,21-02-2023 12:47,0.6,8,10.2,Yes,18.555794,73.904048,Wagholi,Structure Fire,3,High,FS-03,UNIT-014,7.43,Patient Stabilized,12,Tuesday,No,9.6,7.951383698,High,out_of_service,2,V178
INC-2024-00180,03-05-2024 20:32,03-05-2024 20:33,03-05-2024 20:35,03-05-2024 20:41,1.5,6.3,9.3,Yes,18.57833,73.772099,Pimpri,Vehicle Fire,2,Medium,FS-06,UNIT-009,3.45,Patient Stabilized,20,Friday,No,7.8,6.803597348,High,out_of_service,1,V179
INC-2024-00181,27-06-2024 09:10,27-06-2024 09:12,27-06-2024 09:14,27-06-2024 09:17,2.7,3.8,7.8,No,18.492449,73.781707,Katraj,Structure Fire,3,High,FS-06,UNIT-009,2.53,Patient Stabilized,9,Thursday,Yes,5.1,4.087311461,High,enroute,7,V180
INC-2023-00182,28-02-2023 12:32,28-02-2023 12:34,28-02-2023 12:35,28-02-2023 12:42,2.1,6.6,10.3,Yes,18.498579,73.791721,Katraj,Vehicle Fire,2,Medium,FS-04,UNIT-005,5.47,Extinguished,12,Tuesday,No,8.2,6.296937914,High,out_of_service,7,V181
INC-2023-00183,24-03-2023 20:54,24-03-2023 20:54,24-03-2023 20:56,24-03-2023 20:58,0.7,2.1,4.7,No,18.554724,73.930637,Wagholi,Structure Fire,3,High,FS-06,UNIT-012,1.14,Extinguished,20,Friday,No,4,2.977643726,High,out_of_service,7,V182
